gene_id,MC10-IP,MC10-Input,MC21-IP,MC21-Input,MC22-IP,MC22-Input,MC9-IP,MC9-Input,Petro11-IP,Petro11-Input,Petro12-IP,Petro12-Input,Petro23-IP,Petro23-Input,Petro24-IP,Petro24-Input
gene4989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene23689,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene26063,1,16,1,1,1,12,1,6,1,1,1,1,1,1,1,17
gene8917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene8916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene8918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene4687,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene23682,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.50606,1,5,1,1,1,4,1,15,1,1,18,4,1,1,1,1
MSTRG.7053,1,1,1,13,1,10,1,2,1,11,1,21,1,7,1,7
MSTRG.7052,1,5,1,2,1,4,1,21,1,16,1,13,1,11,1,1
MSTRG.31510,1,1,1,8,1,1,1,1,1,3,1,16,1,1,1,1
gene2417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.50605,1,1,1,37,1,1,1,16,1,8,1,14,1,11,1,5
MSTRG.2704,1,18,1,6,51,11,1,30,1,13,1,17,1,24,1,3
gene13600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene18653,1,1,1,9,1,6,1,1,1,1,1,1,1,1,1,1
MSTRG.11587,1,156,2,142,2,97,1,220,2,45,2,124,1,54,1,58
MSTRG.11586,1,91,1124,141,1,81,1,54,1,189,1,133,352,153,75,117
MSTRG.11585,1,12,1,1,1,1,1,1,1,45,1,74,1,25,1,1
MSTRG.11584,1,45,1,64,1,31,1,45,1,19,1,71,1,20,1,14
MSTRG.11583,1,63,1,39,1,114,1,77,1,65,1,118,218,161,1,109
MSTRG.31518,1,155,584,410,1,13,1,38,3,97,1,116,1,195,1,129
MSTRG.11581,1,1,1,1,1,4,1,1,1,1,1,36,1152,37,77,26
MSTRG.11580,1,1,1,67,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.22581,1,1,1,23,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.22580,1,1,1,1,1,1,1,1,1,1,1,1,1,5,28,1
MSTRG.22583,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.31519,1,248,1,141,1,131,1,137,1,124,254,193,1,179,1,155
MSTRG.22585,1,1,1,25,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.22584,1,1,1,27,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.11589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.22586,370,545,3,351,500,315,51,327,317,441,187,1068,2,612,174,585
MSTRG.26699,1,4,1,38,1,3,3,19,1,3,1,12,1,1,1,12
MSTRG.26698,1,8,1,1,1,1,1,1,1,3,1,2,441,1,1,1
MSTRG.26691,1,1,1,1,147,1,1,1,1,3,1,1,1,6,1,1
MSTRG.26690,1,32,2,35,1,37,3,42,1,18,1,53,1,112,1,152
MSTRG.26693,1,54,1,39,2,38,1,33,1,18,1,46,1,14,1,19
MSTRG.26692,58,976,3396,843,7201,1951,1,693,1289,1856,811,4280,5503,5816,1285,2966
MSTRG.26695,1974,177,326,156,1,144,1,296,1,212,16,375,1,281,202,194
MSTRG.26694,1,1,153,20,1,12,1,1,1,1,1,1,1,9,1,1
MSTRG.26697,1,112,18,64,162,71,1,129,1,102,1,195,1,87,1,98
MSTRG.26696,136,469,1,306,1,432,1,310,1,295,1,686,1,586,1,418
MSTRG.16588,1,1,1,1,1,1,1,1,1,2,23,1,1,1,1,1
MSTRG.16589,1,2,1,1,1,1,1,15,1,10,1,12,1,1,1,1
MSTRG.4695,1,71,1,205,1,55,1,127,1,42,1,37,1,48,1,36
MSTRG.16582,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1
MSTRG.16583,1,3,1,1,1,1,1,1,1,1,1,3,1,8,1,1
MSTRG.16580,1,3,1,1,1,2,1,1,1,4,1,3,1,4,1,7
MSTRG.16581,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1
MSTRG.16586,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
MSTRG.16587,2,41,1,33,1,1,1,82,1,27,69,9,1,1,1,1
MSTRG.16584,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1
MSTRG.16585,1,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1
MSTRG.11059,1,1,1,1,1,3,1,18,10,5,1,8,1,10,1,10
MSTRG.11058,1,1,1,20,1,1,1,6,1,1,1,1,1,1,1,1
MSTRG.45118,1062,1,1,4,1,1,1,2,1,5,1,1,1,1,1,1
MSTRG.11051,1,22,1,5,1,37,1,1,1,1,1,50,1,92,1,25
MSTRG.11050,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.11053,1,1,1,21,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.11052,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1
MSTRG.11055,2,79,1,114,315,136,2,173,1,175,42,538,3,242,12,116
MSTRG.11054,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1
MSTRG.11057,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1
MSTRG.11056,475,24,1,1,1,7,1,26,1,15,1,56,1,12,16,1
MSTRG.36846,1,1,1,17,1,1,1,3,1,1,1,1,1,1,1,2
MSTRG.46536,1,30,1,18,1,1,1,1,1,17,1,48,1,1,1,13
gene22761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene22760,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1
gene22763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene22765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene22764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene22766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.23186,1,6,1,1,1,27,1,21,1,8,1,38,1,8,1,6
MSTRG.23187,6,334,2254,604,330,539,1,518,1,621,277,1885,1,949,283,835
MSTRG.23184,1,141,1,193,1,174,1,160,1,245,1,581,1,656,1,265
MSTRG.23185,1,1,1,1,1,1,1,1,1,1,1,34,101,22,17,1
MSTRG.23182,293,80,1,39,1,31,1,82,1,78,1,150,1,78,1,97
MSTRG.23183,1,505,579,122,585,45,1,523,1,52,213,76,1,57,79,254
MSTRG.23180,310,118,1,56,240,202,1,64,250,144,82,323,1,567,211,307
MSTRG.45110,1,437,229,605,43,485,1,441,1,175,1,584,1,351,1,128
MSTRG.45113,1,45,1,25,1,67,1,36,1,52,64,217,1,54,1,72
MSTRG.23188,1,32,1,133,1,27,1,67,1,20,1,95,1,29,1,35
MSTRG.23189,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.47870,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.47871,1,17,1,19,1,1,1,1,1,1,21,1,1,118,61,56
MSTRG.47872,1,188,1,281,1,225,1,220,1,188,1,447,1,307,1,244
MSTRG.47873,657,658,1,798,2393,695,1,774,1,514,218,1173,918,620,82,577
MSTRG.47874,1,6,1,160,1,9,1,1,1,4,1,11,1,7,1,10
MSTRG.47875,1,17,1,58,1,5,1,13,1,15,39,12,1,5,1,1
MSTRG.47876,1,6,1,29,1,2,1,1,1,1,1,1,1,1,1,1
MSTRG.47877,490,315,127,229,2015,376,117,269,326,435,385,886,592,1293,214,840
MSTRG.47878,1,7,1,1,1,1,1,20,1,1,1,1,1,5,1,1
MSTRG.47879,1,1,1,2,1,22,1,1,1,7,1,40,1,3,1,6
MSTRG.18550,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,7
MSTRG.48746,1535,332,2096,271,3626,501,1,254,303,484,1,1934,2400,1992,588,1027
MSTRG.45117,1,3,675,1,1,3,1,1,1,4,1,3,1,1,1,5
MSTRG.46534,1,1,1,1,1,1,1,1,1,1,46,1,1,1,1,1
gene647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.47790,1,11,1,1,1,13,1,11,1,12,1,1,1,2,1,5
gene12268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene12263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene12262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
gene12261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11268,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1
gene12265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene12264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene21866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene21865,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene21864,1,1,1,1,1,1,1,1,1,4,1,1,1,18,1,1
gene21861,1,1,1,1,1,1,1,1,1,1,1,1,1,41,1,1
MSTRG.27252,1,3,1,1,1,1,1,1,1,1,1,14,1,1,1,1
gene28502,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
MSTRG.15772,1,43,1,1,1,66,1,36,81,38,1,120,1,95,1,53
MSTRG.15773,1,10,1,1,1,7,1,1,1,6,1,25,1,1,1,15
gene28507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.27257,1,299,2155,153,1,195,1,253,48,177,305,346,1,312,1,205
MSTRG.27254,1,3,1,1,1,1,1,2,1,5,2,16,1,20,1,3
MSTRG.15777,1,1,1,1,1,15,1,9,1,9,1,14,1,34,1,1
MSTRG.15778,1,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1
MSTRG.15779,1,22,1,137,1,15,1,7,1,1,1,35,1,42,1,1
MSTRG.11552,1,1,1,1,1,27,1,1,1,1,1,1,1,1,1,6
gene28508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.10720,1,4,1,19,1,1,1,4,1,2,1,1,1,9,1,1
MSTRG.10721,1,4,1,1,1,10,1,28,1,8,1,14,1,13,1,1
MSTRG.10722,1,93,1,43,1,18,1,44,1,35,1,87,1,47,1,39
MSTRG.10723,1,1,1,8,1,2,1,1,1,3,1,6,1,1,18,3
MSTRG.10724,1,1,1,1,1,1,1,1,1,4,1,19,1,1,1,8
MSTRG.10725,1,1,1,18,1,1,1,9,1,1,1,9,2,1,1,2
MSTRG.10726,1,1,1,1,1,1,1,4,1,4,1,18,1,1,1,1
MSTRG.10727,1,1,1,1,1,3,1,3,1,1,1,15,1,30,1,7
MSTRG.10728,1,3,1,21,1,1,1,1,1,1,1,1,1,5,21,1
MSTRG.10729,1,3,1,1,1,24,1,60,1,4,1,2,1,15,1,7
MSTRG.50123,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1
gene29679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.34195,1,1,1,6,1,2,1,40,1,4,1,16,1,48,1,27
MSTRG.38309,1,6,1,1,1,24,1,58,1,7,1,14,1,1,1,13
MSTRG.11553,1,4,1,55,1,3,1,11,1,4,1,1,1,9,1,8
MSTRG.29184,1,1,1,23,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.29185,1,10,1,22,1,9,1,44,1,1,1,22,1,15,1,4
MSTRG.46477,1,13,1,14,1,14,1,16,1,8,1,10,1,1,1,27
gene15124,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
MSTRG.46475,1,1,1,1,1,1,1,1,1,1,1,9,1,20,1,1
MSTRG.46474,1,1,1,1,165,1,1,1,1,1,1,1,1,1,1,1
MSTRG.46473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.46472,1,2,1,1,1,3,1,10,1,1,1,1,1,1,1,1
MSTRG.46471,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
MSTRG.46470,1,1,1,2,1,1,1,15,1,1,1,1,1,1,1,1
MSTRG.50120,1,1,1,1,1,1,1,1,1,1,1,8,1,26,1,3
MSTRG.46479,1,39,1,12,1,7,1,6,3,6,1,1,1,14,1,10
MSTRG.46478,1,59,1,59,1,48,1,29,1,76,35,88,1,243,69,67
gene6722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene14836,1,1,1,1,1,1,1,1,1,1,1,1,1,17,1,1
gene6723,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1
MSTRG.41849,1,48,1,20,1,14,1,26,3,1,1,1,1,18,1,3
MSTRG.41848,339,197,586,79,74,93,1,140,295,94,1,159,3,142,43,96
MSTRG.41847,1,5,1,1,1,27,1,1,1,5,1,1,1,15,1,4
MSTRG.41846,2,32,17,6,2,51,1,47,1,76,54,114,1,102,1,62
MSTRG.41845,1,72,1,87,3,94,1,1,1,1,1,23,1,1,1,13
MSTRG.41844,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.41843,1,28,1,1,1,15,1,24,1,41,1,25,1,98,1,10
MSTRG.41842,1,16,1,1,1,1,1,2,1,1,1,15,1,1,1,1
MSTRG.41841,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1
MSTRG.41840,1,1,1,41,1,1,1,1,1,1,1,1,1,5,1,1
MSTRG.50609,1,1,1,24,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.34949,1,1,1,42,1,1,1,38,1,11,1,28,1,25,1,15
MSTRG.50834,1,3,1,13,2,6,1,4,1,4,1,7,1,1,1,1
MSTRG.50835,1,4,1,1,1,1,1,1,102,1,1,1,1,1,1,1
MSTRG.50836,1,1,1,1,1,18,1,1,1,1,1,1,1,117,1,1
MSTRG.50837,6,203,1,93,1,112,1,136,1,77,229,177,1,48,41,1
MSTRG.50830,1,3,1,1,1,1,1,60,1,3,1,4,1,1,1,4
MSTRG.50831,1,31,1,25,1,1,1,143,1,24,33,17,1,1,13,17
MSTRG.50832,1,39,1,1,1,1,1,1,1,5,1,1,1,1,1,1
MSTRG.50833,1,3,1,2,4,3,2,1,1,1,1,2,1,2,1,1
MSTRG.50838,1,1,1,1,1,1,1,1,1,1,36,1,1,3,1,4
MSTRG.50839,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.50773,5,10,18,5,5,3,7,13,6,5,6,6,3,5,3,4
MSTRG.50608,1,26,1,32,1,37,1,7,1,25,1,94,1,77,10,16
gene11713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11719,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
MSTRG.43566,1,4,1,1,1,5,1,3,1,12,10,1,1,113,1,40
MSTRG.43567,667,128,1,308,290,221,437,50,257,308,672,845,148,1258,520,516
MSTRG.43564,1,3,1,1,1,1,1,24,1,3,1,11,1,10,1,3
MSTRG.43565,1,1,1,1,1,3,1,39,1,1,1,2,2,1,1,1
MSTRG.43562,1,1,1,1,1,1,1,1,36,1,1,1,1,1,1,1
MSTRG.43563,1,1,1,1,1,1,1,34,1,1,1,1,1,1,1,1
MSTRG.43560,1,376,193,270,877,369,1,327,1,377,1,1047,1,545,368,563
MSTRG.43561,1,1,1,26,1,1,1,1,1,1,1,1,1,7,1,1
MSTRG.43568,1,1,1,61,279,2,1,4,1,67,1,46,1,59,1,17
MSTRG.43569,1,1,1,1,1,1,1,16,1,1,1,9,1,1,1,1
MSTRG.12768,1,5,1,1,1,1,1,3,1,13,1,18,1,23,1,12
MSTRG.12769,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1,1
MSTRG.12762,1,17,1,1,1,1,1,1,1,1,1,19,1,1,1,9
MSTRG.12763,1,2,1,1,1,1,1,23,1,1,1,1,1,1,1,1
MSTRG.12760,1,18,1,2,1,1,1,1,1,1,1,1,1,4,1,1
MSTRG.12761,1,10,1,13,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.12766,1,93,1,1,1,168,297,115,1,78,1,294,1,187,52,145
MSTRG.12767,174,460,572,459,1990,309,179,478,1,189,344,417,1,363,255,233
MSTRG.12764,1,7,1,1,1,13,1,12,1,15,1,97,1,1,1,54
MSTRG.12765,25,1020,142,888,8,1186,718,2338,495,933,96,2240,1171,1502,68,787
MSTRG.38148,1,1,1,13,1,1,1,1,1,4,1,12,1,1,1,3
MSTRG.10899,1,154,1,97,1,124,1,49,25,62,217,293,1,142,1,122
MSTRG.10892,1,1,1,162,1,58,1,1,1,102,1,214,1,82,1,112
MSTRG.10893,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.10890,1,1,1,1,1,52,1,1,1,1,1,44,1,23,1,36
MSTRG.38141,1,42,1,85,1,3,1,72,1,21,1,118,1,84,1,9
MSTRG.10896,1,30,1,27,1,67,1,40,1,65,1,157,1,77,1,42
MSTRG.10897,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1
MSTRG.38144,1,6,1,125,1,1,1,18,1,8,1,15,1,26,1,22
MSTRG.10895,1,80,1,513,1,14,1,288,1,119,1,12,1,147,1,39
MSTRG.17048,106,93,964,70,763,124,276,199,307,46,232,134,6,117,85,73
MSTRG.17049,1,2,1,1,1,3,1,1,1,5,1,1,438,1,1,1
MSTRG.33178,1,14,9,1,1,10,1,2,1,1,1,1,1,2,1,8
MSTRG.33179,1,1,1,1,1,3,1,2,1,1,1,29,1,1,1,9
gene18431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.33172,1,1,1,1,1,1,1,28,1,1,1,1,1,1,1,1
MSTRG.17041,1,1,1,1,1,1,1,20,1,1,1,6,2,1,1,1
MSTRG.17042,1,2,1,1,1,3,1,10,1,1,1,1,1,1,1,1
MSTRG.17043,1,22,1,1,1,1,1,1,1,1,1,1,1,1,1,5
MSTRG.33176,1,1,1,1,1,4,1,1,1,3,1,24,1,3,1,6
MSTRG.33177,1,6,1,1,1,2,1,19,1,1,1,2,1,1,1,1
MSTRG.17046,1,239,1,266,1,223,1,120,1,72,1,318,1,342,1,93
MSTRG.17047,1,1,1,1,1,1,1,31,1,1,1,1,1,1,1,4
MSTRG.1015,1,1,1,1,1,1,1,1,1,1,1,1,254,1,3,1
gene239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.12499,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,13
gene235,1,1,1,1,1,8,1,1,1,1,1,11,1,19,1,8
gene234,1,1,1,1,1,1,1,25,1,1,1,1,1,1,1,1
MSTRG.12496,1,1,1,1,1,1,1,1,15,3,1,1,1,15,1,1
MSTRG.12497,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,3
MSTRG.12490,1,62,1,56,1,1,1,1,1,12,1,58,1,114,1,31
MSTRG.12491,1,313,146,328,162,211,1,181,328,217,71,463,1,659,1,325
gene233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene232,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1
gene9030,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.38431,1421,1143,2487,3328,1060,905,634,3186,862,821,998,2340,1112,2942,549,1735
MSTRG.7110,648,332,1048,606,1511,297,281,300,122,172,911,421,310,291,305,206
MSTRG.44725,1,67,1,36,1,88,1,30,1,92,1,210,1,89,1,36
MSTRG.44724,1,5,1,37,1,1,1,1,1,18,1,4,1,1,1,1
MSTRG.44727,1,4,1,5,1,1,1,1,3,1,1,5,1,10,1,1
MSTRG.44726,1,5,1,1,1,1,1,1,1,16,1,1,1,1,1,1
MSTRG.44721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,1
MSTRG.44720,1,1,1,1,1,1,1,9,1,3,1,1,1,10,1,1
MSTRG.44723,1,1,1,32,1,6,1,3,1,1,1,3,1,1,1,1
MSTRG.44722,1,42,1,1,1,33,1,33,1,61,488,162,1957,69,1,148
MSTRG.50128,1,1,1,1,1,1,1,2,37,7,1,9,1,1,1,11
MSTRG.44729,1,4,1,9,1,4,2,3,124,7,1,5,1,9,1,6
MSTRG.44728,1,5,1,2,1,4,46,2,47,11,1,4,1,15,1,5
MSTRG.40035,1,4,1,1,1,1,1,16,1,2,1,1,1,3,1,5
MSTRG.40034,1,1,1,1,1,8,1,11,1,1,1,1,1,3,1,1
MSTRG.40037,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.40036,1,4,1,1,1,12,1,1,1,1,1,8,1,1,1,6
MSTRG.40031,1,6,2,1,1,1,1,1,1,8,1,5,1,1,67,3
MSTRG.40030,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,2
MSTRG.40033,553,179,1396,188,173,170,1,213,139,102,178,310,204,247,19,116
MSTRG.40032,1,17,1,13,715,6,1,36,1,19,1,23,1,21,1,10
gene17712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.40039,1,1,1,1,1,33,1,1,3,5,1,25,1,1,1,1
MSTRG.40038,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1
MSTRG.11324,1,18,1,28,1,13,1,55,1,7,1,5,1,18,1,1
MSTRG.50129,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,3
MSTRG.34090,1,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.45381,1,29,1,24,1,65,1,157,23,36,3,46,1,31,1,9
MSTRG.13541,1,1,1,24,1,1,1,1,1,1,1,1,1,1,1,2
gene13074,1,1,1,1,1,1,1,11,1,4,1,1,1,1,1,21
gene497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene1188,1,1,1,1,1,1,1,1,1,1,1,7,1,14,1,9
MSTRG.2508,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1
MSTRG.2509,1,1,1,1,1,1,1,2,1,1,1,1,1,11,1,1
MSTRG.2500,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1
MSTRG.2501,1,1,1,62,1,1,1,1,1,1,1,3,1,2,1,1
MSTRG.2502,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,9
MSTRG.2503,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1
MSTRG.2504,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,19
MSTRG.2505,1,425,528,254,245,141,2,367,293,196,133,294,6,247,58,158
MSTRG.2506,1,28,1,4,43,39,1,69,66,21,1,23,1,22,1,25
MSTRG.2507,304,2,1,18,1,9,1,1,1,3,1,1,1,1,1,1
MSTRG.3679,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1
MSTRG.3678,1,19,1,27,2,49,1,10,1,27,1,156,7,48,9,87
MSTRG.3671,1,41,1,28,1,22,1,20,1,24,1,19,1,33,1,17
MSTRG.3670,1,1,1,22,1,15,1,1,1,4,1,1,1,29,1,41
MSTRG.3673,1,4,1,1,1,1,1,1,1,4,1,12,1,7,1,3
MSTRG.3672,18,319,73,162,333,386,116,331,187,291,256,632,657,658,124,431
MSTRG.3675,1,4,1,16,1,2,1,1,1,1,1,3,1,2,1,1
MSTRG.3674,1,4,1,7,1,1,1,1,1,1,1,2,1,1,1,1
MSTRG.3677,2,1,1,1,1,10,1,18,1,1,1,1,1,14,1,3
MSTRG.3676,23,228,114,141,2,36,3,18,1,44,1,132,1,63,1,130
MSTRG.20811,1,34,1,50,1,28,1,5,1,6,1,22,1,3,1,3
MSTRG.20810,1,15,1,27,1,22,1,15,1,4,1,61,1,22,1,6
MSTRG.20813,1,1,1,1,1,12,1,1,1,1,1,24,1,34,1,1
MSTRG.33528,1,184,1,36,1,145,10,168,2,82,20,254,1,110,226,176
MSTRG.4902,1,21,1,28,1,11,1,17,1,1,1,1,1,7,1,1
gene31412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.4900,1,2,1,1,39,3,1,1,1,39,1,66,1,59,1,2
gene31410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene31417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.4907,1,1,1,10,1,1,1,1,1,1,1,8,1,4,1,1
MSTRG.4904,1,102,1,99,1,75,1,200,371,212,1,593,1,221,1,184
MSTRG.4905,189,24,1,19,1,32,1,21,1,49,1,136,1,197,1,50
MSTRG.20815,1,20,1,67,1,36,1,69,1,13,1,1,1,1,1,83
MSTRG.4908,1,92,1,1,1,51,1,37,1,96,1,137,1,20,1,50
gene31418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.22981,1,1,1,23,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.25862,1,164,504,108,1,35,1,42,1,39,1,120,1,90,1,32
MSTRG.49519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.49518,1,64,162,15,1,43,1,18,1,33,1,69,1,114,1,52
MSTRG.20817,1,79,1,28,1,63,1,99,1,42,1,85,1,24,92,47
MSTRG.42769,1,6,1,1,1,7,1,12,1,1,1,1,1,3,1,2
MSTRG.42768,1,1,1,28,1,6,1,22,1,7,1,17,1,1,1,1
MSTRG.49511,1,1,1,1,1,4,1,141,344,13,1,110,1,99,1,64
MSTRG.49510,1,140,1,67,329,156,1,112,156,116,1,317,1,531,31,190
MSTRG.49513,1,1,1,17,1,3,1,1,1,1,1,1,1,1,1,1
MSTRG.42764,1,1,1,15,1,1,1,1,1,1,1,13,1,27,1,1
MSTRG.49515,1,5,1,72,1,1,1,1,1,11,1,31,1,37,1,12
MSTRG.49514,1,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1
MSTRG.49517,1,1,1,19,1,3,1,3,1,1,1,1,1,1,1,1
MSTRG.42760,1074,1589,2245,1397,2639,1655,352,676,837,947,222,904,2079,1644,18,823
MSTRG.46868,1,1,98,1,1,1,1,2,1,1,1,1,1,1,1,1
MSTRG.8590,1,9,1,31,1,47,1,45,1,10,1,36,1,42,2,23
MSTRG.776,1,1,1,1,1,1,1,1,1,10,1,4,1,1,1,4
MSTRG.777,1,1,1,37,1,1,1,1,1,1,1,7,1,1,1,1
MSTRG.770,58,291,1,319,221,371,2,668,273,398,194,575,1,793,2,433
MSTRG.8594,1,1,1,49,1,1,1,32,1,8,1,22,1,1,1,13
MSTRG.772,7,146,1,116,1,205,1,257,1,279,1,279,1,181,1,202
MSTRG.773,2,276,463,151,869,139,42,339,23,99,144,386,375,223,261,219
MSTRG.46860,1,1,1,1,1,1,1,35,1,1,1,1,1,1,1,1
MSTRG.46861,1,1,1,1,1,10,1,2,7,1,1,12,1,35,1,2
MSTRG.46862,1,2,1,1,1,1,1,9,1,1,1,1,1,1,1,1
MSTRG.13545,1,22,1,2,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.778,1,1,1,1,1,1,1,1,1,27,1,1,1,62,70,9
MSTRG.779,1,209,1,230,1,119,1,107,1,90,1,332,1,231,1,182
MSTRG.46866,1027,320,1282,173,1,131,1,148,5,217,39,448,584,284,62,244
MSTRG.46867,1,57,1,30,1,65,1,58,1,86,1,69,1,49,1,21
gene19191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.33522,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.18179,1423,753,1159,750,1168,638,188,659,190,268,238,696,447,436,83,206
MSTRG.18178,1,78,2,143,27,53,1,101,1,27,1,25,1,61,36,29
MSTRG.41078,1,1,1,1,1,5,1,4,75,1,1,1,1,1,1,2
